C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
80,50000,21267748,43914626,62259977,35199751,26539332,60705271,638856,705913,1344782,17355,28709,57694,21764,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
81,49382,21755671,43608251,61846211,34596319,26515057,60681264,631173,694958,1326155,17187,27915,55157,23948,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
82,48780,0,41361879,61429651,29969284,21590793,60681328,624018,697576,1321607,17694,29001,47047,32004,144186,<not counted>,<not counted>,<not counted>,<not counted>,,
83,48192,24331604,43377763,61858662,33451196,26478005,60644176,647167,697855,1345046,17352,27927,53463,27646,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
84,47619,21000778,43280575,61515641,35021704,26458166,60624801,630828,698331,1329193,17358,28490,57250,21326,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
85,47058,19705899,44362448,62253427,36642319,26471081,60637208,647224,701159,1348401,17104,30500,62424,9319,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
86,46511,25111001,43595251,62248636,32467793,26497249,60663531,683214,696507,1379733,17313,28576,54075,30031,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
87,45977,23217831,43412668,61899186,33662928,26483977,60650594,629942,699151,1329116,17234,27429,53416,26986,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
88,45454,20681549,43844552,61914441,35532967,26451830,60618142,651355,693542,1344919,17290,30133,60213,20048,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
89,44943,19581352,43808253,61796732,36741721,26486130,60652281,647992,698731,1346758,17315,30680,63335,8190,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
90,44444,23469797,43060374,62541078,30404454,21143154,60638133,668645,700364,1369024,17422,28897,50426,30941,142140,<not counted>,<not counted>,<not counted>,<not counted>,,
91,43956,22799446,43549394,61914313,34202945,26447121,60613726,623716,693675,1317406,17210,28607,55930,25826,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
92,43478,28997406,43558741,62951223,32642858,26318623,60659742,653438,709760,1363220,17427,27862,51879,28907,101065,<not counted>,<not counted>,<not counted>,<not counted>,,
93,43010,33981100,43492400,63225702,31866038,23766114,60694803,683948,713906,1397871,17317,28066,51711,30145,135682,<not counted>,<not counted>,<not counted>,<not counted>,,
94,42553,29078211,41336248,61946942,30473687,22591646,60617824,656819,712025,1368869,17170,28675,50413,31314,140189,<not counted>,<not counted>,<not counted>,<not counted>,,
95,42105,34118155,42978661,62113159,31431399,24216518,60642221,630612,698477,1329102,17267,27590,51042,30110,124271,<not counted>,<not counted>,<not counted>,<not counted>,,
96,41666,19886732,44115283,62037868,36534941,26448625,60614834,636156,691593,1327766,16796,31232,62827,11150,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
97,41237,22099803,43642357,61904565,34604828,26450177,60616767,623300,696197,1319507,17336,29513,57448,24334,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
98,40816,8518066,42242498,62543533,29365340,21093206,60626183,638426,708587,1347029,17441,29601,49240,31804,144005,<not counted>,<not counted>,<not counted>,<not counted>,,
99,40404,23959507,43645311,62180236,33324994,26426103,60592709,648459,698271,1346745,17305,28849,54680,27694,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
