C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
144,27777,39010133,88619631,123727319,49496828,55930772,97873249,1281979,1561791,3203429,372274,65146,539202,450492,51717,220903,<not counted>,<not counted>,<not counted>,,
145,27586,19600490,85402416,122806696,54541605,56131311,99253728,922557,1554646,3137950,381343,61845,495022,485406,43450,204137,<not counted>,<not counted>,<not counted>,,
146,27397,25332604,84554938,121537015,54409284,56517764,99771329,881223,1593671,3161615,379246,61668,493864,501324,44441,224008,<not counted>,<not counted>,<not counted>,,
147,27210,68919086,85248119,124197646,53322090,55871548,99007637,921989,1553294,3117077,366085,61340,485008,465790,43981,192438,<not counted>,<not counted>,<not counted>,,
148,27027,44150710,88226805,123617166,51306890,56131592,98329728,1069007,1501758,3142254,394336,62790,542267,492609,47333,196076,<not counted>,<not counted>,<not counted>,,
149,26845,59876597,85583383,123694324,52482437,55885689,98607034,968693,1573700,3175931,383985,62406,512498,493596,47294,189568,<not counted>,<not counted>,<not counted>,,
150,26666,2264125,86643126,124423284,54743419,56719950,99686582,906111,1606521,3166596,389154,64648,501082,517275,43170,234536,<not counted>,<not counted>,<not counted>,,
151,26490,41311175,84901352,123108572,54040589,56214897,98933084,879370,1568361,3075715,401679,59947,518062,535280,43197,217464,<not counted>,<not counted>,<not counted>,,
152,26315,38346894,87889827,122543676,48075556,55245151,95925298,1385429,1501029,3184415,418528,63045,599669,504716,52227,227693,<not counted>,<not counted>,<not counted>,,
153,26143,68151283,85955801,122727591,52771573,55949773,97912067,929824,1540672,3130891,362801,60342,477891,455879,43344,182820,<not counted>,<not counted>,<not counted>,,
154,25974,40240208,87584469,122533999,48914129,55524292,96183800,1173197,1496248,3097609,392812,63932,554962,482951,49793,211192,<not counted>,<not counted>,<not counted>,,
155,25806,41373729,86407068,121280059,49110750,55513595,96249661,1185734,1526003,3120110,382078,63564,536352,458140,50044,208549,<not counted>,<not counted>,<not counted>,,
156,25641,57572214,86726041,122901782,51496108,56355863,97946427,979382,1560854,3121460,382048,62867,512363,485703,47339,189844,<not counted>,<not counted>,<not counted>,,
157,25477,43286560,86894266,121611404,49504774,55461354,95750654,1114355,1474136,3119644,398491,63773,550657,493326,48207,215257,<not counted>,<not counted>,<not counted>,,
158,25316,41585932,88081737,123441628,48818212,55522292,95826998,1225032,1473750,3206714,442118,61558,609634,564374,49677,228632,<not counted>,<not counted>,<not counted>,,
159,25157,44037207,86901971,121903313,49321005,55602738,95818299,1176627,1454760,3152444,427804,62227,582931,552252,47573,216764,<not counted>,<not counted>,<not counted>,,
160,25000,41621042,87979201,122612108,48279941,55447016,95104966,1275695,1491242,3160719,410881,62302,572588,499608,49790,214471,<not counted>,<not counted>,<not counted>,,
161,24844,68257349,85959469,122399552,51513671,55893024,96818486,906652,1576176,3101549,375962,60491,495646,478714,45181,184145,<not counted>,<not counted>,<not counted>,,
162,24691,69559797,86649399,122850163,51646898,56171840,97219637,892785,1588450,3181332,407421,63680,535337,539197,45145,187310,<not counted>,<not counted>,<not counted>,,
163,24539,38514442,87599723,121263631,47181319,55005348,94440159,1260755,1494369,3053702,383839,64380,552882,450185,50960,222255,<not counted>,<not counted>,<not counted>,,
164,24390,64652358,88454011,125351078,52103503,57393884,98870872,880728,1655781,3246558,368726,62824,491792,476928,50013,190845,<not counted>,<not counted>,<not counted>,,
165,24242,38810494,89194046,123361058,47277115,55909049,95245444,1234198,1538716,3114459,373121,66434,543821,424166,51998,229936,<not counted>,<not counted>,<not counted>,,
166,24096,42354457,89468784,126407809,48355411,56109461,95361460,1119335,1512839,3246192,387624,64076,543990,484133,50839,211292,<not counted>,<not counted>,<not counted>,,
167,23952,37397424,89207762,122743499,45965254,55097105,93584534,1424733,1455992,3100542,406697,64003,595153,474781,53899,244529,<not counted>,<not counted>,<not counted>,,
168,23809,38828930,89672362,124478354,47470995,56266972,95653633,1366398,1491091,3219986,379217,64161,543836,444467,50678,227822,<not counted>,<not counted>,<not counted>,,
169,23668,65781725,84831118,122914478,50978203,56393649,97204057,964915,1573670,3124253,368037,61441,489303,467225,45856,189416,<not counted>,<not counted>,<not counted>,,
170,23529,43170443,89754673,125105402,48732843,56454788,96106952,1114193,1499444,3197336,383808,63230,530950,478676,46724,211020,<not counted>,<not counted>,<not counted>,,
171,23391,41584412,88065982,122507820,47993711,55832872,95000048,1113705,1500445,3173647,396025,65237,552019,494883,50165,217510,<not counted>,<not counted>,<not counted>,,
172,23255,0,84800266,122575087,52389041,56570306,97222003,890482,1609002,3174540,398498,65616,512236,530417,46951,257054,<not counted>,<not counted>,<not counted>,,
173,23121,63441333,86519938,122488210,50394679,56209403,96163420,953121,1557669,3224644,377829,60865,500873,487822,46498,195397,<not counted>,<not counted>,<not counted>,,
174,22988,43683250,88439496,123742334,48076119,56485166,95696206,1223758,1484229,3231511,409866,63869,564467,512824,52292,208012,<not counted>,<not counted>,<not counted>,,
